delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_hrs,is_delayed,high_override
DL00528,O00826,D033,V008,H03,2024-04-06 07:05:00,2024-04-06 12:23:18.106,OnTime,24.17,2,0,4.66,20.91,5.305029444444444,0,1
DL00529,O00822,D088,V114,H06,2024-09-01 09:19:00,2024-09-01 21:28:05.124,Failed,1.2,0,0,2.64,7.53,12.151423333333334,1,0
DL00530,O00756,D095,V042,H01,2025-02-03 18:06:00,2025-02-05 09:39:56.840,Failed,30.51,2,0,2.54,19.5,39.56578888888889,1,1
DL00531,O00140,D163,V116,H04,2024-03-03 02:25:00,2024-03-03 03:18:14.371,OnTime,13.95,0,0,3.95,16.65,0.8873252777777778,0,0
DL00532,O00315,D009,V104,H02,2024-12-25 03:30:00,2024-12-25 08:59:02.760,OnTime,16.49,1,0,4.55,10.37,5.4841,0,0
DL00533,O00543,D135,V002,H08,2025-07-18 06:49:00,2025-07-18 18:51:59.960,Failed,34.15,2,0,2.69,21.32,12.049988888888889,1,1
DL00534,O00816,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.656,OnTime,9.47,0,0,3.81,6.56,13.921571111111112,0,0
DL00535,O01058,D033,V094,H07,2025-05-09 00:57:00,2025-05-09 02:20:23.932,OnTime,23.45,3,0,3.15,18.56,1.3899811111111111,0,1
DL00536,O01184,D055,V030,H01,2025-01-24 15:02:00,2025-01-25 19:26:40.924,Failed,7.04,2,0,1.07,14.06,28.411367777777777,1,1
DL00537,O00083,D153,V033,H07,2024-10-23 00:53:00,2024-10-23 01:25:13.645,OnTime,30.51,1,0,3.67,9.75,0.5371236111111111,0,0
DL00538,O00682,D141,V015,H07,2024-10-05 12:07:00,2024-10-05 20:38:02.796,Delayed,8.55,0,1,2.66,3.46,8.517443333333333,1,0
DL00539,O01160,D067,V111,H03,2024-05-13 01:19:00,2024-05-13 03:22:01.712,OnTime,13.52,0,0,4.95,10.35,2.050475555555556,0,0
DL00540,O00068,D008,V072,H04,2025-10-13 12:06:00,2025-10-13 15:29:29.317,Delayed,16.2,2,0,3.21,16.04,3.3914769444444444,1,1
DL00541,O01142,D022,V013,H04,2025-11-07 11:29:00,2025-11-08 09:47:08.901,OnTime,6.68,1,0,3.89,8.98,22.3024725,0,0
DL00542,O00415,D125,V114,H02,2024-06-27 18:22:00,2024-06-27 21:23:54.066,OnTime,7.18,0,0,4.19,5.99,3.0316850000000004,0,0
DL00543,O00218,D102,V098,H03,2025-09-15 02:24:00,2025-09-15 02:34:49.446,OnTime,12.01,0,0,5.0,5.87,0.18040166666666668,0,0
DL00544,O00345,D154,V082,H08,2025-10-04 22:41:00,2025-10-05 13:48:30.624,Delayed,13.93,2,0,3.17,8.53,15.125173333333334,1,1
DL00545,O01067,D113,V072,H04,2024-06-16 04:56:00,2024-06-17 00:22:38.765,Delayed,12.43,0,0,5.0,13.31,19.44410138888889,1,0
DL00546,O00324,D095,V052,H04,2025-08-06 07:36:00,2025-08-06 06:15:57.545,OnTime,8.95,2,0,4.11,10.57,-1.3340152777777778,0,1
DL00547,O00778,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.476,OnTime,11.03,0,0,4.93,14.38,1.9509655555555554,0,0
DL00548,O00537,D132,V039,H05,2024-06-25 11:02:00,2024-06-25 18:55:41.523,Failed,10.4,1,0,3.34,11.4,7.8948675,1,0
DL00549,O00476,D001,V094,H06,2024-02-23 06:45:00,2024-02-24 04:45:22.085,OnTime,10.11,0,0,4.67,14.59,22.006134722222225,0,0
DL00550,O00572,D110,V065,H01,2025-02-06 21:04:00,2025-02-07 00:38:52.070,OnTime,14.34,2,0,4.69,12.06,3.5811305555555553,0,1
DL00551,O00448,D108,V114,H04,2025-02-11 16:05:00,2025-02-11 19:11:25.139,OnTime,18.74,3,0,4.79,21.38,3.1069830555555553,0,1
DL00552,O00298,D115,V010,H01,2025-01-06 07:28:00,2025-01-06 09:41:48.772,OnTime,1.9,1,0,4.8,13.26,2.2302144444444445,0,0
DL00553,O00491,D090,V066,H02,2024-07-03 16:22:00,2024-07-03 15:00:56.725,OnTime,13.19,2,0,4.66,10.34,-1.3509097222222222,0,1
DL00554,O00709,D117,V086,H04,2025-12-09 04:47:00,2025-12-09 15:45:16.171,OnTime,11.59,1,0,4.69,14.76,10.971158611111111,0,0
DL00555,O00839,D129,V013,H01,2024-01-31 20:31:00,2024-01-31 23:49:48.720,OnTime,6.51,2,0,3.97,11.19,3.313533333333333,0,1
DL00556,O00702,D070,V030,H07,2024-12-28 22:07:00,2024-12-28 23:26:56.318,OnTime,5.03,0,0,3.91,8.15,1.3323105555555557,0,0
DL00557,O00781,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684,OnTime,17.54,2,0,5.0,13.31,10.524356666666668,0,1
DL00558,O00142,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.520,Failed,14.64,1,0,1.0,18.56,15.174033333333332,1,0
DL00559,O00988,D131,V044,H05,2024-11-17 20:37:00,2024-11-18 16:31:21.184,Failed,6.97,2,0,1.92,11.38,19.905884444444442,1,1
DL00560,O00077,D127,V120,H08,2025-07-30 07:48:00,2025-07-30 11:13:32.981,OnTime,4.49,2,0,4.38,14.99,3.4258280555555554,0,1
DL00561,O00086,D054,V005,H03,2024-07-20 06:42:00,2024-07-20 06:20:25.478,OnTime,7.67,2,0,3.5,19.2,-0.3595894444444444,0,1
DL00562,O00746,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.400,OnTime,13.59,0,0,3.98,10.51,4.490388888888889,0,0
DL00563,O01238,D093,V045,H02,2025-04-18 05:35:00,2025-04-18 18:48:55.541,OnTime,10.07,1,0,5.0,12.75,13.232094722222222,0,0
DL00564,O00824,D077,V120,H03,2024-08-17 23:23:00,2024-08-18 08:25:18.768,OnTime,18.23,0,0,4.18,10.05,9.038546666666667,0,0
DL00565,O00344,D151,V022,H06,2024-08-28 08:16:00,2024-08-28 10:17:14.247,OnTime,14.95,2,0,3.82,8.75,2.020624166666667,0,1
DL00566,O01226,D162,V082,H03,2025-03-02 06:49:00,2025-03-02 13:57:14.170,OnTime,22.66,1,0,3.7,14.91,7.137269444444444,0,0
DL00567,O00918,D142,V051,H03,2024-11-26 06:40:00,2024-11-26 07:20:28.069,OnTime,10.47,0,0,4.8,11.4,0.6744636111111111,0,0
DL00568,O00244,D167,V082,H04,2024-11-11 09:39:00,,OnTime,11.52,0,0,5.0,9.33,,0,0
DL00569,O00312,D066,V116,H01,2025-11-07 01:03:00,2025-11-07 05:18:29.822,OnTime,20.95,1,0,4.56,19.6,4.258283888888889,0,0
DL00570,O00319,D017,V028,H08,2024-01-22 10:23:00,2024-01-23 06:55:15.897,OnTime,20.67,1,0,5.0,9.88,20.537749166666664,0,0
DL00571,O00413,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31.358,OnTime,23.53,3,0,4.5,14.49,4.675377222222222,0,1
DL00572,O00905,D002,V048,H08,2025-09-04 03:45:00,2025-09-04 06:59:36.638,OnTime,8.35,3,0,3.96,11.45,3.243510555555556,0,1
DL00573,O01214,D118,V077,H02,2024-05-07 23:32:00,2024-05-08 01:20:03.169,OnTime,7.3,1,0,5.0,14.05,1.8008802777777777,0,0
DL00574,O00693,D048,V016,H05,2025-11-08 19:41:00,2025-11-09 11:16:21.048,Failed,24.31,1,0,4.63,16.24,15.58918,1,0
DL00575,O01177,D133,V105,H04,2024-10-17 04:35:00,2024-10-17 16:22:26.534,OnTime,12.03,2,0,4.05,10.65,11.790703888888888,0,1
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970,Failed,13.83,1,0,5.0,16.98,14.982769444444445,1,0
DL00577,O00973,D108,V043,H05,2024-01-12 21:57:00,2024-01-12 22:09:43.637,OnTime,21.03,1,0,3.86,12.99,0.21212138888888887,0,0
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056,OnTime,11.09,0,0,4.55,7.9,5.7647377777777775,0,0
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.280,Delayed,14.98,1,0,3.78,8.97,15.778133333333333,1,0
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18.243,OnTime,15.1,1,0,4.99,17.2,10.255067500000001,0,0
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16.606,OnTime,12.14,4,0,3.48,16.92,24.23794611111111,0,1
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023,Failed,19.38,2,0,2.4,22.61,19.996673055555554,1,1
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17.220,OnTime,14.6,1,0,4.53,6.16,13.121450000000001,0,0
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41.100,OnTime,23.9,1,0,3.7,12.24,1.1614166666666668,0,0
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.492,Delayed,1.2,1,0,3.52,10.18,12.79708111111111,1,0
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163,OnTime,15.54,0,0,3.51,12.03,7.441711944444444,0,0
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41.364,OnTime,4.98,1,0,4.15,3.57,2.7948233333333334,0,0
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23.479,Failed,10.09,1,0,3.18,11.57,16.12318861111111,1,0
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25.202,Delayed,21.39,1,0,1.93,16.86,14.307000555555556,1,0
DL00590,O00229,D112,V017,H07,2024-08-31 05:34:00,2024-08-31 21:45:46.741,Delayed,7.56,4,0,3.44,12.03,16.196316944444444,1,1
DL00591,O00792,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267,OnTime,11.26,1,0,3.22,8.22,4.353963055555555,0,0
DL00592,O00526,D146,V001,H04,2024-01-19 17:17:00,2024-01-19 20:32:43.769,OnTime,17.21,2,0,4.58,20.05,3.2621580555555556,0,1
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12.976,OnTime,10.76,3,0,5.0,11.92,7.153604444444444,0,1
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18.432,OnTime,32.25,0,0,4.02,20.99,5.488453333333333,0,0
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03.690,OnTime,9.13,2,0,4.84,13.68,9.117691666666667,0,1
DL00596,O00427,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 21:57:52.381,OnTime,16.37,0,0,4.1,8.58,-1.4354497222222222,0,0
DL00597,O00428,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:32:00.000,OnTime,1.2,0,0,4.12,3.74,-0.36666666666666664,0,0
DL00598,O00753,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32.191,OnTime,40.68,1,0,4.66,18.96,1.4922752777777777,0,0
DL00599,O01150,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40.670,OnTime,7.34,0,0,5.0,4.99,1.3112972222222223,0,0
DL00600,O01099,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46.318,OnTime,10.4,1,0,3.91,11.24,23.396199444444445,0,0
DL00601,O00538,D166,V091,H08,2025-04-05 17:41:00,2025-04-05 16:25:34.809,OnTime,8.52,1,0,3.0,10.47,-1.2569975,0,0
DL00602,O00318,D157,V009,H03,2024-08-17 01:09:00,2024-08-17 11:45:54.685,Delayed,7.02,1,1,2.86,11.51,10.615190277777778,1,0
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 08:57:07.960,OnTime,15.77,2,0,4.17,17.07,-0.26445555555555555,0,1
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29.599,OnTime,20.21,1,0,4.67,17.56,1.8915552777777778,0,0
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01.017,OnTime,17.8,0,0,4.59,9.58,4.733615833333333,0,0
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34.302,OnTime,13.39,0,0,4.12,13.11,10.009528333333334,0,0
DL00607,O00473,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 13:15:00.000,OnTime,1.35,0,0,4.72,7.33,-1.4333333333333333,0,0
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21.233,OnTime,9.33,2,0,4.24,8.18,0.022564722222222222,0,1
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24.213,Failed,17.27,3,0,2.25,9.71,15.690059166666668,1,1
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42.800,OnTime,20.47,2,0,5.0,11.93,23.595222222222223,0,1
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20.717,OnTime,12.23,1,0,3.99,12.18,3.7557547222222225,0,0
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56.748,OnTime,8.47,1,0,4.42,13.57,0.31576333333333334,0,0
DL00613,O00361,D102,V020,H04,2024-01-16 11:16:00,2024-01-16 10:11:31.409,OnTime,14.31,2,0,4.93,15.26,-1.074608611111111,0,1
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49.966,OnTime,12.03,4,0,3.86,10.54,10.797212777777778,0,1
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08.536,Delayed,7.97,2,0,4.04,13.12,16.25237111111111,1,1
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01.395,Delayed,13.75,0,0,2.32,14.94,7.0503875,1,0
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02.503,OnTime,13.63,0,0,4.33,8.71,3.250695277777778,0,0
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29.739,OnTime,14.66,2,0,4.62,9.48,21.641594166666668,0,1
DL00619,O00589,D146,V070,H08,2024-05-23 06:26:00,2024-05-24 04:08:02.677,Failed,9.01,0,0,3.44,9.46,21.70074361111111,1,0
DL00620,O00642,D117,V098,H04,2024-06-28 03:31:00,2024-06-28 06:36:27.337,OnTime,11.79,0,0,5.0,14.82,3.0909269444444445,0,0
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47.099,OnTime,7.52,1,0,5.0,14.56,2.4797497222222225,0,0
DL00622,O00939,D036,V097,H04,2025-01-24 02:51:00,2025-01-24 11:54:04.115,OnTime,12.19,1,0,5.0,10.0,9.051143055555556,0,0
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25.132,OnTime,9.76,2,0,3.82,11.28,3.6403144444444444,0,1
DL00624,O00486,D110,V098,H02,2024-08-12 17:01:00,2024-08-12 18:38:04.590,OnTime,19.21,0,0,4.04,15.84,1.6179416666666666,0,0
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09.085,Delayed,19.05,1,1,1.83,20.54,15.969190277777777,1,0
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34.881,OnTime,18.51,1,0,4.57,17.13,25.57635583333333,0,0
DL00627,O00695,D142,V108,H06,2024-03-19 10:09:00,2024-03-19 13:51:55.023,OnTime,10.41,0,0,4.25,17.46,3.7152841666666663,0,0
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46.569,Delayed,10.81,1,0,4.06,11.58,5.962935833333333,1,0
DL00629,O00987,D057,V031,H08,2024-05-23 08:59:00,2024-05-24 06:48:42.858,OnTime,14.0,1,0,3.96,7.1,21.828571666666665,0,0
DL00630,O00342,D153,V004,H08,2025-11-13 00:22:00,2025-11-13 04:27:35.277,OnTime,13.33,0,0,3.97,5.52,4.0931325,0,0
DL00631,O01083,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.466,Delayed,13.35,1,0,2.82,10.41,13.560685,1,0
DL00632,O00498,D076,V084,H07,2024-10-28 08:11:00,2024-10-28 19:29:17.659,Delayed,13.26,0,0,1.74,14.75,11.304905277777777,1,0
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32.062,OnTime,11.86,2,0,4.06,13.31,22.542239444444444,0,1
DL00634,O00245,D077,V032,H02,2025-08-08 19:33:00,2025-08-09 05:46:51.013,Delayed,11.96,1,0,2.3,9.41,10.230836944444444,1,0
DL00635,O00516,D053,V062,H06,2024-06-08 22:52:00,2024-06-09 07:32:45.395,Failed,13.35,1,0,3.18,14.1,8.679276388888889,1,0
DL00636,O00880,D054,V104,H04,2024-08-24 19:54:00,2024-08-25 19:15:28.926,OnTime,10.04,2,0,3.89,13.35,23.358035,0,1
DL00637,O01069,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57.354,OnTime,7.12,0,0,3.8,8.9,8.415931666666667,0,0
DL00638,O00749,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38.980,Delayed,14.19,0,0,4.22,10.35,11.310827777777778,1,0
DL00639,O00090,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56.106,OnTime,9.72,0,0,4.45,16.68,3.065585,0,0
DL00640,O00840,D119,V093,H08,2024-03-28 19:02:00,2024-03-28 22:58:27.535,OnTime,11.78,2,0,5.0,10.44,3.9409819444444443,0,1
DL00641,O00955,D092,V010,H01,2025-01-04 17:23:00,2025-01-05 10:38:24.537,Failed,10.48,0,0,2.54,13.58,17.25681583333333,1,0
DL00642,O00212,D153,V024,H07,2025-01-04 23:50:00,2025-01-05 03:23:43.873,OnTime,20.42,1,0,4.48,14.05,3.5621869444444445,0,0
DL00643,O00926,D114,V047,H02,2024-07-03 02:35:00,2024-07-03 14:53:51.446,OnTime,13.71,2,0,4.5,15.88,12.314290555555557,0,1
DL00644,O00585,D097,V119,H01,2025-02-25 14:04:00,2025-02-26 01:40:11.748,Failed,6.36,0,0,3.11,13.31,11.603263333333333,1,0
DL00645,O00158,D129,V090,H02,2024-07-11 17:47:00,2024-07-12 22:44:12.694,Failed,6.06,2,0,2.77,13.29,28.953526111111113,1,1
DL00646,O00707,D023,V100,H06,2024-11-10 06:33:00,2024-11-10 10:57:20.612,OnTime,8.31,0,0,4.38,4.79,4.405725555555556,0,0
DL00647,O00550,D067,V001,H02,2025-01-19 02:17:00,2025-01-19 23:38:11.165,OnTime,8.7,1,0,4.52,10.41,21.353101388888888,0,0
DL00648,O00551,D143,V045,H02,2024-06-16 13:01:00,2024-06-16 16:08:30.295,OnTime,9.21,0,0,4.43,14.38,3.1250819444444446,0,0
DL00649,O00110,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192,OnTime,9.4,1,0,5.0,12.55,1.6100533333333333,0,0
DL00650,O00106,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.804,OnTime,8.16,0,0,4.26,11.01,4.814945555555555,0,0
DL00651,O00107,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.071,Delayed,6.01,1,0,3.71,9.58,9.79418638888889,1,0
DL00652,O00928,D129,V028,H07,2024-02-28 14:26:00,2024-02-29 12:02:52.159,OnTime,14.7,1,0,3.65,7.18,21.61448861111111,0,0
DL00653,O00076,D043,V096,H04,2025-12-25 05:43:00,2025-12-25 15:29:42.610,Delayed,12.43,3,0,2.71,13.03,9.778502777777778,1,1
DL00654,O00897,D078,V057,H04,2025-09-21 21:38:00,,Failed,17.42,0,0,2.92,13.13,,1,0
DL00655,O01222,D156,V042,H08,2025-09-10 03:29:00,2025-09-10 12:38:01.773,OnTime,12.34,1,0,4.66,3.15,9.1504925,0,0
DL00656,O00747,D134,V089,H03,2025-08-05 09:12:00,2025-08-05 09:00:15.157,OnTime,15.27,0,0,4.04,12.29,-0.1957897222222222,0,0
DL00657,O00674,D145,V072,H01,2025-08-11 17:47:00,2025-08-12 09:13:33.120,Failed,14.98,2,0,1.95,17.49,15.442533333333333,1,1
DL00658,O01123,D001,V073,H04,2024-01-31 07:38:00,2024-02-01 18:27:27.869,Failed,6.23,1,0,4.41,6.01,34.82440805555556,1,0
DL00659,O00308,D046,V082,H02,2025-03-28 16:40:00,2025-03-29 03:35:29.941,OnTime,34.92,2,0,4.31,16.73,10.924983611111111,0,1
DL00660,O00016,D008,V001,H02,2025-07-29 13:52:00,2025-07-29 17:01:03.042,OnTime,16.1,2,0,3.36,14.03,3.150845,0,1
DL00661,O01038,D145,V067,H03,2024-12-01 01:45:00,2024-12-01 06:12:25.971,OnTime,19.41,2,0,4.41,17.61,4.457214166666667,0,1
DL00662,O00365,D118,V013,H03,2024-01-11 13:00:00,2024-01-11 14:14:42.408,OnTime,21.14,0,0,4.62,16.89,1.2451133333333335,0,0
DL00663,O00865,D017,V070,H03,2024-03-22 01:14:00,2024-03-22 04:15:39.503,OnTime,15.24,1,0,3.19,16.61,3.027639722222222,0,0
DL00664,O00430,D152,V027,H07,2025-01-15 03:49:00,2025-01-15 20:16:09.640,Failed,20.64,1,1,3.36,25.46,16.452677777777776,1,0
DL00665,O00268,D124,V100,H03,2024-01-29 08:37:00,2024-01-29 12:14:11.321,Delayed,20.03,3,1,2.49,15.01,3.619811388888889,1,1
DL00666,O00350,D055,V066,H05,2024-11-20 04:37:00,2024-11-20 06:18:52.303,OnTime,5.38,0,0,4.67,10.56,1.6978619444444445,0,0
DL00667,O01088,D049,V087,H08,2024-12-02 12:50:00,2024-12-02 16:12:08.912,OnTime,9.91,1,0,4.8,13.21,3.3691422222222225,0,0
DL00668,O01140,D107,V018,H05,2025-09-26 01:35:00,2025-09-26 08:09:15.372,OnTime,19.54,0,0,4.57,16.84,6.570936666666666,0,0
DL00669,O01235,D039,V001,H08,2025-06-01 03:54:00,2025-06-01 01:41:07.882,OnTime,15.65,0,0,3.31,12.4,-2.2144772222222224,0,0
DL00670,O01248,D098,V006,H04,2024-08-30 19:26:00,2024-08-31 15:46:01.398,OnTime,11.65,1,0,4.28,17.56,20.333721666666666,0,0
DL00671,O00005,D054,V073,H03,2025-02-17 20:23:00,2025-02-18 08:05:00.047,OnTime,16.01,1,0,4.38,13.53,11.700013055555555,0,0
DL00672,O00017,D108,V030,H02,2025-05-27 11:38:00,2025-05-28 08:21:51.612,OnTime,35.33,5,0,4.94,19.77,20.73100333333333,0,1
DL00673,O00651,D125,V047,H03,2024-09-29 10:51:00,2024-09-29 14:22:58.190,OnTime,13.26,0,0,4.71,11.92,3.532830555555556,0,0
DL00674,O00456,D005,V078,H01,2024-01-16 04:57:00,2024-01-16 07:20:04.951,OnTime,12.96,1,0,4.96,8.1,2.384708611111111,0,0
DL00675,O00436,D120,V008,H07,2025-01-29 18:44:00,2025-01-29 18:32:00.000,OnTime,23.2999999999999,3,0,3.5,13.77,-0.2,0,1
DL00676,O00515,D033,V027,H05,2024-02-03 12:39:00,2024-02-03 16:14:23.609,OnTime,3.67,1,0,3.87,10.33,3.589891388888889,0,0
DL00677,O00528,D001,V036,H03,2024-10-13 11:51:00,2024-10-13 21:30:51.370,OnTime,18.36,2,0,3.82,10.56,9.664269444444445,0,1
DL00678,O00441,D133,V119,H07,2025-04-01 12:54:00,2025-04-01 23:37:24.659,OnTime,8.13,0,0,4.29,6.46,10.72351638888889,0,0
DL00679,O01122,D008,V098,H04,2025-10-06 07:57:00,2025-10-07 02:15:06.170,Delayed,1.2,2,0,2.15,12.25,18.301713888888887,1,1
DL00680,O01148,D064,V056,H04,2024-11-19 06:45:00,2024-11-20 06:09:27.821,OnTime,12.17,0,0,4.49,8.14,23.407728055555555,0,0
DL00681,O01197,D046,V033,H01,2024-01-27 02:16:00,2024-01-28 05:15:53.195,Delayed,13.28,0,0,1.97,18.74,26.998109722222225,1,0
DL00682,O00264,D039,V004,H08,2025-08-12 12:49:00,2025-08-12 18:08:01.673,OnTime,11.86,0,0,5.0,14.2,5.317131388888889,0,0
DL00683,O00560,D102,V008,H03,2025-08-05 18:41:00,2025-08-06 09:14:19.455,Delayed,21.04,0,0,2.52,19.01,14.555404166666667,1,0
DL00684,O00986,D026,V027,H08,2024-02-06 11:40:00,2024-02-07 19:38:29.700,Delayed,12.6,1,1,3.71,10.36,31.974916666666665,1,0
DL00685,O00113,D002,V042,H03,2024-02-12 05:54:00,2024-02-12 22:59:20.709,Failed,10.66,1,0,2.68,10.8,17.089085833333336,1,0
DL00686,O00523,D083,V002,H08,2025-11-04 08:01:00,2025-11-04 12:17:37.381,OnTime,24.04,3,0,5.0,12.99,4.277050277777778,0,1
DL00687,O00328,D168,V072,H06,2024-09-12 07:45:00,2024-09-12 07:31:07.086,OnTime,16.38,2,0,5.0,15.23,-0.231365,0,1
DL00688,O00385,D117,V068,H03,2025-10-24 17:08:00,2025-10-24 17:53:05.730,OnTime,17.58,0,0,4.16,13.79,0.7515916666666667,0,0
DL00689,O00165,D087,V048,H07,2024-03-16 15:57:00,2024-03-17 13:28:39.204,OnTime,16.14,1,0,4.14,18.83,21.527556666666666,0,0
DL00690,O00129,D167,V096,H01,2024-12-12 05:16:00,2024-12-13 10:27:02.081,Failed,17.64,0,0,2.59,15.08,29.18391138888889,1,0
DL00691,O00022,D055,V091,H01,2025-04-20 21:40:00,2025-04-21 17:33:54.635,Delayed,4.45,0,0,4.36,13.49,19.898509722222222,1,0
DL00692,O00176,D093,V100,H07,2025-04-15 11:14:00,2025-04-15 11:40:03.053,OnTime,14.91,0,0,3.65,16.9,0.4341813888888889,0,0
DL00693,O00154,D137,V063,H03,2024-08-20 06:10:00,2024-08-20 23:47:35.347,Delayed,13.63,0,0,2.62,11.31,17.62648527777778,1,0
DL00694,O00457,D087,V038,H05,2024-03-31 09:26:00,2024-04-01 08:43:50.348,Failed,14.66,0,1,1.68,13.68,23.29731888888889,1,0
DL00695,O00195,D017,V067,H06,2024-06-02 20:32:00,2024-06-03 10:47:53.271,Delayed,18.13,1,0,3.49,16.69,14.2647975,1,0
DL00696,O01210,D016,V035,H07,2025-04-01 13:32:00,2025-04-01 13:43:32.049,OnTime,4.73,2,0,3.18,11.48,0.19223583333333333,0,1
DL00697,O00117,D010,V080,H06,2024-06-10 11:21:00,2024-06-10 22:34:18.057,OnTime,13.19,1,0,5.0,10.04,11.2216825,0,0
DL00698,O00882,D101,V092,H07,2024-09-01 12:12:00,2024-09-01 22:24:02.652,Failed,10.97,0,0,3.6,15.95,10.200736666666668,1,0
DL00699,O00388,D133,V091,H02,2025-10-07 00:43:00,2025-10-07 04:23:12.273,OnTime,13.59,1,0,4.11,13.94,3.670075833333333,0,0
DL00700,O00027,D099,V115,H06,2025-02-26 02:22:00,2025-02-26 06:50:34.860,OnTime,8.6,1,0,5.0,9.3,4.47635,0,0
DL00701,O00440,D077,V084,H08,2024-12-03 03:36:00,2024-12-04 09:00:24.433,Failed,12.65,0,0,5.0,10.83,29.406786944444445,1,0
DL00702,O00143,D104,V086,H06,2025-03-07 13:02:00,2025-03-08 13:13:35.261,OnTime,18.33,2,0,4.86,10.36,24.193128055555555,0,1
DL00703,O01098,D136,V020,H06,2025-04-24 09:34:00,2025-04-24 15:44:51.782,Delayed,11.16,1,0,2.82,12.56,6.181050555555555,1,0
